Link Name,Average Travel Time (s),Standard Dev,Time,,
CAJT_GHB601_BR1_LHR2,107.40,18.20,23:55,,
,,,CAJT_GHB601_LHR2_BR1:,,
CAJT_GHB601_LHR2_BR1,104.77,5.47,00:00,,
CAJT_GHB601_LHR2_BR1,105.83,11.57,00:05,,
CAJT_GHB601_LHR2_BR1,104.39,6.77,00:10,,
CAJT_GHB601_LHR2_BR1,107.97,10.75,00:15,,
CAJT_GHB601_LHR2_BR1,105.81,6.61,00:20,,
CAJT_GHB601_LHR2_BR1,103.39,8.18,00:25,,
CAJT_GHB601_LHR2_BR1,104.06,10.49,00:30,,
CAJT_GHB601_LHR2_BR1,100.73,5.11,00:35,,
CAJT_GHB601_LHR2_BR1,100.10,5.83,00:40,,
CAJT_GHB601_LHR2_BR1,100.56,5.63,00:45,,
CAJT_GHB601_LHR2_BR1,102.56,8.92,00:50,,
CAJT_GHB601_LHR2_BR1,100.70,6.23,00:55,,
CAJT_GHB601_LHR2_BR1,98.57,3.53,01:00,,
CAJT_GHB601_LHR2_BR1,97.56,1.50,01:05,,
CAJT_GHB601_LHR2_BR1,99.28,4.73,01:10,,
CAJT_GHB601_LHR2_BR1,97.50,2.05,01:15,,
CAJT_GHB601_LHR2_BR1,96.70,0.92,01:20,,
CAJT_GHB601_LHR2_BR1,102.17,20.37,01:25,,
CAJT_GHB601_LHR2_BR1,100.94,11.63,01:30,,
CAJT_GHB601_LHR2_BR1,96.97,2.75,01:35,,
CAJT_GHB601_LHR2_BR1,97.85,5.50,01:40,,
CAJT_GHB601_LHR2_BR1,98.06,4.54,01:45,,
CAJT_GHB601_LHR2_BR1,96.44,2.09,01:50,,
CAJT_GHB601_LHR2_BR1,95.55,2.28,01:55,,
CAJT_GHB601_LHR2_BR1,96.71,2.33,02:00,,
CAJT_GHB601_LHR2_BR1,96.11,1.57,02:05,,
CAJT_GHB601_LHR2_BR1,96.72,4.78,02:10,,
CAJT_GHB601_LHR2_BR1,96.19,2.21,02:15,,
CAJT_GHB601_LHR2_BR1,95.91,1.23,02:20,,
CAJT_GHB601_LHR2_BR1,95.89,1.23,02:25,,
CAJT_GHB601_LHR2_BR1,95.89,1.23,02:30,,
CAJT_GHB601_LHR2_BR1,95.87,1.17,02:35,,
CAJT_GHB601_LHR2_BR1,95.92,1.28,02:40,,
CAJT_GHB601_LHR2_BR1,95.89,1.23,02:45,,
CAJT_GHB601_LHR2_BR1,96.00,1.28,02:50,,
CAJT_GHB601_LHR2_BR1,96.33,1.38,02:55,,
CAJT_GHB601_LHR2_BR1,96.33,1.32,03:00,,
CAJT_GHB601_LHR2_BR1,96.33,1.37,03:05,,
CAJT_GHB601_LHR2_BR1,96.72,2.11,03:10,,
CAJT_GHB601_LHR2_BR1,96.70,2.93,03:15,,
CAJT_GHB601_LHR2_BR1,97.00,1.64,03:20,,
CAJT_GHB601_LHR2_BR1,97.67,1.53,03:25,,
CAJT_GHB601_LHR2_BR1,97.67,1.53,03:30,,
CAJT_GHB601_LHR2_BR1,97.59,1.52,03:35,,
CAJT_GHB601_LHR2_BR1,97.77,1.51,03:40,,
CAJT_GHB601_LHR2_BR1,97.67,1.53,03:45,,
CAJT_GHB601_LHR2_BR1,97.67,1.53,03:50,,
CAJT_GHB601_LHR2_BR1,97.94,1.30,03:55,,
CAJT_GHB601_LHR2_BR1,98.05,1.02,04:00,,
CAJT_GHB601_LHR2_BR1,98.06,1.00,04:05,,
CAJT_GHB601_LHR2_BR1,97.67,0.69,04:10,,
CAJT_GHB601_LHR2_BR1,97.91,0.89,04:15,,
CAJT_GHB601_LHR2_BR1,98.64,1.59,04:20,,
CAJT_GHB601_LHR2_BR1,99.06,2.01,04:25,,
CAJT_GHB601_LHR2_BR1,99.61,2.40,04:30,,
CAJT_GHB601_LHR2_BR1,100.61,2.75,04:35,,
CAJT_GHB601_LHR2_BR1,101.67,3.17,04:40,,
CAJT_GHB601_LHR2_BR1,102.28,3.79,04:45,,
CAJT_GHB601_LHR2_BR1,102.61,4.29,04:50,,
CAJT_GHB601_LHR2_BR1,104.16,8.31,04:55,,
CAJT_GHB601_LHR2_BR1,103.45,6.58,05:00,,
CAJT_GHB601_LHR2_BR1,103.89,5.71,05:05,,
CAJT_GHB601_LHR2_BR1,103.89,5.38,05:10,,
CAJT_GHB601_LHR2_BR1,104.35,6.44,05:15,,
CAJT_GHB601_LHR2_BR1,103.70,6.14,05:20,,
CAJT_GHB601_LHR2_BR1,104.39,6.47,05:25,,
CAJT_GHB601_LHR2_BR1,104.94,9.70,05:30,,
CAJT_GHB601_LHR2_BR1,105.97,8.28,05:35,,
CAJT_GHB601_LHR2_BR1,107.78,13.55,05:40,,
CAJT_GHB601_LHR2_BR1,109.39,15.11,05:45,,
CAJT_GHB601_LHR2_BR1,111.06,8.24,05:50,,
CAJT_GHB601_LHR2_BR1,108.50,8.61,05:55,,
CAJT_GHB601_LHR2_BR1,110.68,7.05,06:00,,
CAJT_GHB601_LHR2_BR1,108.89,7.13,06:05,,
CAJT_GHB601_LHR2_BR1,109.94,6.13,06:10,,
CAJT_GHB601_LHR2_BR1,108.29,7.06,06:15,,
CAJT_GHB601_LHR2_BR1,108.80,7.54,06:20,,
CAJT_GHB601_LHR2_BR1,109.59,6.74,06:25,,
CAJT_GHB601_LHR2_BR1,109.65,10.34,06:30,,
CAJT_GHB601_LHR2_BR1,108.53,8.66,06:35,,
CAJT_GHB601_LHR2_BR1,113.57,9.57,06:40,,
CAJT_GHB601_LHR2_BR1,110.35,9.32,06:45,,
CAJT_GHB601_LHR2_BR1,113.29,8.92,06:50,,
CAJT_GHB601_LHR2_BR1,119.69,14.43,06:55,,
CAJT_GHB601_LHR2_BR1,116.41,10.34,07:00,,
CAJT_GHB601_LHR2_BR1,113.76,8.64,07:05,,
CAJT_GHB601_LHR2_BR1,112.65,10.53,07:10,,
CAJT_GHB601_LHR2_BR1,112.62,9.82,07:15,,
CAJT_GHB601_LHR2_BR1,115.82,11.76,07:20,,
CAJT_GHB601_LHR2_BR1,112.24,10.93,07:25,,
CAJT_GHB601_LHR2_BR1,117.82,13.26,07:30,,
CAJT_GHB601_LHR2_BR1,117.22,11.09,07:35,,
CAJT_GHB601_LHR2_BR1,115.16,10.48,07:40,,
CAJT_GHB601_LHR2_BR1,116.12,8.89,07:45,,
CAJT_GHB601_LHR2_BR1,119.71,10.10,07:50,,
CAJT_GHB601_LHR2_BR1,121.50,19.18,07:55,,
CAJT_GHB601_LHR2_BR1,130.33,27.05,08:00,,
CAJT_GHB601_LHR2_BR1,128.82,14.90,08:05,,
CAJT_GHB601_LHR2_BR1,125.65,11.39,08:10,,
CAJT_GHB601_LHR2_BR1,124.81,9.80,08:15,,
CAJT_GHB601_LHR2_BR1,121.70,11.67,08:20,,
CAJT_GHB601_LHR2_BR1,133.00,16.75,08:25,,
CAJT_GHB601_LHR2_BR1,129.35,13.33,08:30,,
CAJT_GHB601_LHR2_BR1,126.97,10.26,08:35,,
CAJT_GHB601_LHR2_BR1,128.42,11.30,08:40,,
CAJT_GHB601_LHR2_BR1,125.82,16.65,08:45,,
CAJT_GHB601_LHR2_BR1,123.59,13.97,08:50,,
CAJT_GHB601_LHR2_BR1,127.74,12.92,08:55,,
CAJT_GHB601_LHR2_BR1,131.70,10.13,09:00,,
CAJT_GHB601_LHR2_BR1,134.18,10.39,09:05,,
CAJT_GHB601_LHR2_BR1,134.47,9.63,09:10,,
CAJT_GHB601_LHR2_BR1,135.42,23.50,09:15,,
CAJT_GHB601_LHR2_BR1,132.00,20.24,09:20,,
CAJT_GHB601_LHR2_BR1,138.06,16.68,09:25,,
CAJT_GHB601_LHR2_BR1,134.82,11.82,09:30,,
CAJT_GHB601_LHR2_BR1,135.50,21.05,09:35,,
CAJT_GHB601_LHR2_BR1,135.74,16.22,09:40,,
CAJT_GHB601_LHR2_BR1,136.83,11.95,09:45,,
CAJT_GHB601_LHR2_BR1,138.17,11.95,09:50,,
CAJT_GHB601_LHR2_BR1,140.88,19.03,09:55,,
CAJT_GHB601_LHR2_BR1,140.33,12.76,10:00,,
CAJT_GHB601_LHR2_BR1,140.89,15.53,10:05,,
CAJT_GHB601_LHR2_BR1,137.61,11.38,10:10,,
CAJT_GHB601_LHR2_BR1,140.24,15.82,10:15,,
CAJT_GHB601_LHR2_BR1,145.71,23.94,10:20,,
CAJT_GHB601_LHR2_BR1,145.61,16.61,10:25,,
CAJT_GHB601_LHR2_BR1,145.44,13.62,10:30,,
CAJT_GHB601_LHR2_BR1,145.15,18.24,10:35,,
CAJT_GHB601_LHR2_BR1,144.14,15.28,10:40,,
CAJT_GHB601_LHR2_BR1,146.00,12.48,10:45,,
CAJT_GHB601_LHR2_BR1,150.83,17.43,10:50,,
CAJT_GHB601_LHR2_BR1,152.97,15.70,10:55,,
CAJT_GHB601_LHR2_BR1,149.35,14.94,11:00,,
CAJT_GHB601_LHR2_BR1,147.78,17.10,11:05,,
CAJT_GHB601_LHR2_BR1,151.28,21.04,11:10,,
CAJT_GHB601_LHR2_BR1,147.71,20.93,11:15,,
CAJT_GHB601_LHR2_BR1,150.95,20.67,11:20,,
CAJT_GHB601_LHR2_BR1,152.78,18.51,11:25,,
CAJT_GHB601_LHR2_BR1,150.17,16.85,11:30,,
CAJT_GHB601_LHR2_BR1,151.30,20.39,11:35,,
CAJT_GHB601_LHR2_BR1,150.88,19.29,11:40,,
CAJT_GHB601_LHR2_BR1,148.61,15.66,11:45,,
CAJT_GHB601_LHR2_BR1,147.72,15.78,11:50,,
CAJT_GHB601_LHR2_BR1,156.50,21.70,11:55,,
CAJT_GHB601_LHR2_BR1,150.77,19.55,12:00,,
CAJT_GHB601_LHR2_BR1,150.56,16.77,12:05,,
CAJT_GHB601_LHR2_BR1,154.94,19.88,12:10,,
CAJT_GHB601_LHR2_BR1,157.15,19.17,12:15,,
CAJT_GHB601_LHR2_BR1,158.00,16.52,12:20,,
CAJT_GHB601_LHR2_BR1,152.17,14.88,12:25,,
CAJT_GHB601_LHR2_BR1,152.56,9.33,12:30,,
CAJT_GHB601_LHR2_BR1,161.79,18.66,12:35,,
CAJT_GHB601_LHR2_BR1,163.76,15.38,12:40,,
CAJT_GHB601_LHR2_BR1,155.22,15.00,12:45,,
CAJT_GHB601_LHR2_BR1,160.61,14.73,12:50,,
CAJT_GHB601_LHR2_BR1,162.52,14.43,12:55,,
CAJT_GHB601_LHR2_BR1,156.57,15.89,13:00,,
CAJT_GHB601_LHR2_BR1,157.78,18.20,13:05,,
CAJT_GHB601_LHR2_BR1,158.00,16.96,13:10,,
CAJT_GHB601_LHR2_BR1,153.45,15.57,13:15,,
CAJT_GHB601_LHR2_BR1,152.48,16.85,13:20,,
CAJT_GHB601_LHR2_BR1,150.94,14.67,13:25,,
CAJT_GHB601_LHR2_BR1,153.94,21.85,13:30,,
CAJT_GHB601_LHR2_BR1,157.33,22.96,13:35,,
CAJT_GHB601_LHR2_BR1,154.33,20.35,13:40,,
CAJT_GHB601_LHR2_BR1,153.94,19.56,13:45,,
CAJT_GHB601_LHR2_BR1,148.56,17.52,13:50,,
CAJT_GHB601_LHR2_BR1,145.55,15.78,13:55,,
CAJT_GHB601_LHR2_BR1,146.24,17.41,14:00,,
CAJT_GHB601_LHR2_BR1,147.67,16.04,14:05,,
CAJT_GHB601_LHR2_BR1,150.56,15.94,14:10,,
CAJT_GHB601_LHR2_BR1,149.78,19.45,14:15,,
CAJT_GHB601_LHR2_BR1,150.95,21.55,14:20,,
CAJT_GHB601_LHR2_BR1,150.67,15.22,14:25,,
CAJT_GHB601_LHR2_BR1,148.67,16.08,14:30,,
CAJT_GHB601_LHR2_BR1,150.22,18.27,14:35,,
CAJT_GHB601_LHR2_BR1,148.64,19.63,14:40,,
CAJT_GHB601_LHR2_BR1,148.22,14.10,14:45,,
CAJT_GHB601_LHR2_BR1,147.61,21.30,14:50,,
CAJT_GHB601_LHR2_BR1,150.15,16.01,14:55,,
CAJT_GHB601_LHR2_BR1,144.76,11.93,15:00,,
CAJT_GHB601_LHR2_BR1,148.88,15.89,15:05,,
CAJT_GHB601_LHR2_BR1,149.83,13.61,15:10,,
CAJT_GHB601_LHR2_BR1,143.27,16.19,15:15,,
CAJT_GHB601_LHR2_BR1,158.62,28.29,15:20,,
CAJT_GHB601_LHR2_BR1,151.50,20.01,15:25,,
CAJT_GHB601_LHR2_BR1,147.89,17.57,15:30,,
CAJT_GHB601_LHR2_BR1,146.61,14.35,15:35,,
CAJT_GHB601_LHR2_BR1,146.29,11.62,15:40,,
CAJT_GHB601_LHR2_BR1,142.39,13.47,15:45,,
CAJT_GHB601_LHR2_BR1,147.28,18.19,15:50,,
CAJT_GHB601_LHR2_BR1,145.93,17.36,15:55,,
CAJT_GHB601_LHR2_BR1,147.92,12.84,16:00,,
CAJT_GHB601_LHR2_BR1,145.56,12.68,16:05,,
CAJT_GHB601_LHR2_BR1,146.06,13.00,16:10,,
CAJT_GHB601_LHR2_BR1,144.21,11.76,16:15,,
CAJT_GHB601_LHR2_BR1,148.14,14.29,16:20,,
CAJT_GHB601_LHR2_BR1,149.94,13.87,16:25,,
CAJT_GHB601_LHR2_BR1,146.67,11.28,16:30,,
CAJT_GHB601_LHR2_BR1,141.53,17.43,16:35,,
CAJT_GHB601_LHR2_BR1,141.30,11.94,16:40,,
CAJT_GHB601_LHR2_BR1,143.11,12.40,16:45,,
CAJT_GHB601_LHR2_BR1,140.06,8.45,16:50,,
CAJT_GHB601_LHR2_BR1,142.86,11.84,16:55,,
CAJT_GHB601_LHR2_BR1,138.52,14.43,17:00,,
CAJT_GHB601_LHR2_BR1,138.11,11.89,17:05,,
CAJT_GHB601_LHR2_BR1,143.00,12.16,17:10,,
CAJT_GHB601_LHR2_BR1,145.26,11.57,17:15,,
CAJT_GHB601_LHR2_BR1,140.55,16.19,17:20,,
CAJT_GHB601_LHR2_BR1,141.89,15.10,17:25,,
CAJT_GHB601_LHR2_BR1,143.67,9.42,17:30,,
CAJT_GHB601_LHR2_BR1,141.91,14.24,17:35,,
CAJT_GHB601_LHR2_BR1,142.33,17.92,17:40,,
CAJT_GHB601_LHR2_BR1,138.33,13.45,17:45,,
CAJT_GHB601_LHR2_BR1,141.39,15.09,17:50,,
CAJT_GHB601_LHR2_BR1,144.81,20.11,17:55,,
CAJT_GHB601_LHR2_BR1,141.05,16.56,18:00,,
CAJT_GHB601_LHR2_BR1,138.78,14.80,18:05,,
CAJT_GHB601_LHR2_BR1,141.61,11.27,18:10,,
CAJT_GHB601_LHR2_BR1,139.90,17.93,18:15,,
CAJT_GHB601_LHR2_BR1,137.39,19.36,18:20,,
CAJT_GHB601_LHR2_BR1,134.44,10.24,18:25,,
CAJT_GHB601_LHR2_BR1,133.00,10.35,18:30,,
CAJT_GHB601_LHR2_BR1,134.57,9.51,18:35,,
CAJT_GHB601_LHR2_BR1,133.38,12.02,18:40,,
CAJT_GHB601_LHR2_BR1,133.50,17.76,18:45,,
CAJT_GHB601_LHR2_BR1,137.22,15.76,18:50,,
CAJT_GHB601_LHR2_BR1,142.03,27.76,18:55,,
CAJT_GHB601_LHR2_BR1,139.43,11.50,19:00,,
CAJT_GHB601_LHR2_BR1,132.11,10.56,19:05,,
CAJT_GHB601_LHR2_BR1,130.50,11.04,19:10,,
CAJT_GHB601_LHR2_BR1,131.97,9.97,19:15,,
CAJT_GHB601_LHR2_BR1,131.87,9.14,19:20,,
CAJT_GHB601_LHR2_BR1,126.94,13.31,19:25,,
CAJT_GHB601_LHR2_BR1,127.83,18.23,19:30,,
CAJT_GHB601_LHR2_BR1,129.82,15.02,19:35,,
CAJT_GHB601_LHR2_BR1,126.50,12.70,19:40,,
CAJT_GHB601_LHR2_BR1,127.47,11.06,19:45,,
CAJT_GHB601_LHR2_BR1,125.53,10.30,19:50,,
CAJT_GHB601_LHR2_BR1,127.94,13.61,19:55,,
CAJT_GHB601_LHR2_BR1,128.25,11.28,20:00,,
CAJT_GHB601_LHR2_BR1,129.47,12.50,20:05,,
CAJT_GHB601_LHR2_BR1,128.21,14.43,20:10,,
CAJT_GHB601_LHR2_BR1,122.75,12.14,20:15,,
CAJT_GHB601_LHR2_BR1,126.24,16.92,20:20,,
CAJT_GHB601_LHR2_BR1,132.05,25.66,20:25,,
CAJT_GHB601_LHR2_BR1,123.47,12.95,20:30,,
CAJT_GHB601_LHR2_BR1,115.61,6.43,20:35,,
CAJT_GHB601_LHR2_BR1,119.67,9.45,20:40,,
CAJT_GHB601_LHR2_BR1,116.53,7.79,20:45,,
CAJT_GHB601_LHR2_BR1,127.05,24.51,20:50,,
CAJT_GHB601_LHR2_BR1,118.74,12.70,20:55,,
CAJT_GHB601_LHR2_BR1,114.52,13.26,21:00,,
CAJT_GHB601_LHR2_BR1,114.79,10.69,21:05,,
CAJT_GHB601_LHR2_BR1,115.05,10.90,21:10,,
CAJT_GHB601_LHR2_BR1,112.35,8.78,21:15,,
CAJT_GHB601_LHR2_BR1,114.30,11.37,21:20,,
CAJT_GHB601_LHR2_BR1,122.21,15.14,21:25,,
CAJT_GHB601_LHR2_BR1,115.37,8.43,21:30,,
CAJT_GHB601_LHR2_BR1,109.03,8.33,21:35,,
CAJT_GHB601_LHR2_BR1,114.33,10.34,21:40,,
CAJT_GHB601_LHR2_BR1,110.89,7.20,21:45,,
CAJT_GHB601_LHR2_BR1,110.11,7.19,21:50,,
CAJT_GHB601_LHR2_BR1,114.00,16.02,21:55,,
CAJT_GHB601_LHR2_BR1,112.08,11.87,22:00,,
CAJT_GHB601_LHR2_BR1,111.95,13.46,22:05,,
CAJT_GHB601_LHR2_BR1,111.58,10.20,22:10,,
CAJT_GHB601_LHR2_BR1,109.65,8.84,22:15,,
CAJT_GHB601_LHR2_BR1,118.65,19.22,22:20,,
CAJT_GHB601_LHR2_BR1,114.58,14.63,22:25,,
CAJT_GHB601_LHR2_BR1,107.84,8.85,22:30,,
CAJT_GHB601_LHR2_BR1,109.61,11.49,22:35,,
CAJT_GHB601_LHR2_BR1,106.14,7.47,22:40,,
CAJT_GHB601_LHR2_BR1,105.37,7.08,22:45,,
CAJT_GHB601_LHR2_BR1,109.42,9.86,22:50,,
CAJT_GHB601_LHR2_BR1,107.06,9.71,22:55,,
CAJT_GHB601_LHR2_BR1,111.13,13.82,23:00,,
CAJT_GHB601_LHR2_BR1,105.16,9.19,23:05,,
CAJT_GHB601_LHR2_BR1,105.32,9.38,23:10,,
CAJT_GHB601_LHR2_BR1,105.77,10.18,23:15,,
CAJT_GHB601_LHR2_BR1,111.32,16.88,23:20,,
CAJT_GHB601_LHR2_BR1,112.89,23.05,23:25,,
CAJT_GHB601_LHR2_BR1,107.84,13.70,23:30,,
CAJT_GHB601_LHR2_BR1,119.79,79.06,23:35,,
CAJT_GHB601_LHR2_BR1,112.63,46.99,23:40,,
CAJT_GHB601_LHR2_BR1,104.95,10.37,23:45,,
CAJT_GHB601_LHR2_BR1,107.53,17.14,23:50,,
CAJT_GHB601_LHR2_BR1,106.97,18.68,23:55,,
,,,CAJT_NCA1058_SR2_SR3:,,
CAJT_NCA1058_SR2_SR3,96.72,7.66,00:00,,
CAJT_NCA1058_SR2_SR3,96.06,8.15,00:05,,
CAJT_NCA1058_SR2_SR3,95.44,8.97,00:10,,
CAJT_NCA1058_SR2_SR3,95.47,10.04,00:15,,
CAJT_NCA1058_SR2_SR3,98.00,9.96,00:20,,
CAJT_NCA1058_SR2_SR3,96.11,7.72,00:25,,
CAJT_NCA1058_SR2_SR3,96.28,8.33,00:30,,
CAJT_NCA1058_SR2_SR3,96.25,7.85,00:35,,
CAJT_NCA1058_SR2_SR3,95.39,8.60,00:40,,
CAJT_NCA1058_SR2_SR3,95.83,8.17,00:45,,
CAJT_NCA1058_SR2_SR3,92.22,6.56,00:50,,
CAJT_NCA1058_SR2_SR3,91.78,7.53,00:55,,
CAJT_NCA1058_SR2_SR3,91.83,8.64,01:00,,
CAJT_NCA1058_SR2_SR3,92.28,8.22,01:05,,
CAJT_NCA1058_SR2_SR3,92.00,11.05,01:10,,
CAJT_NCA1058_SR2_SR3,91.75,7.30,01:15,,
CAJT_NCA1058_SR2_SR3,89.44,7.14,01:20,,
CAJT_NCA1058_SR2_SR3,91.28,7.20,01:25,,
CAJT_NCA1058_SR2_SR3,91.11,6.21,01:30,,
CAJT_NCA1058_SR2_SR3,91.83,7.00,01:35,,
CAJT_NCA1058_SR2_SR3,89.56,6.39,01:40,,
CAJT_NCA1058_SR2_SR3,89.22,7.57,01:45,,
CAJT_NCA1058_SR2_SR3,88.61,6.06,01:50,,
CAJT_NCA1058_SR2_SR3,87.86,7.53,01:55,,
CAJT_NCA1058_SR2_SR3,89.72,7.42,02:00,,
CAJT_NCA1058_SR2_SR3,88.89,5.63,02:05,,
CAJT_NCA1058_SR2_SR3,88.78,4.52,02:10,,
CAJT_NCA1058_SR2_SR3,86.33,7.15,02:15,,
CAJT_NCA1058_SR2_SR3,86.83,5.11,02:20,,
CAJT_NCA1058_SR2_SR3,86.78,4.80,02:25,,
CAJT_NCA1058_SR2_SR3,87.56,4.83,02:30,,
CAJT_NCA1058_SR2_SR3,85.75,5.89,02:35,,
CAJT_NCA1058_SR2_SR3,85.06,5.84,02:40,,
CAJT_NCA1058_SR2_SR3,85.61,7.21,02:45,,
CAJT_NCA1058_SR2_SR3,86.28,5.79,02:50,,
CAJT_NCA1058_SR2_SR3,86.36,4.70,02:55,,
CAJT_NCA1058_SR2_SR3,85.94,6.43,03:00,,
CAJT_NCA1058_SR2_SR3,82.61,5.42,03:05,,
CAJT_NCA1058_SR2_SR3,82.78,3.92,03:10,,
CAJT_NCA1058_SR2_SR3,84.22,5.82,03:15,,
CAJT_NCA1058_SR2_SR3,86.22,5.26,03:20,,
CAJT_NCA1058_SR2_SR3,87.39,8.25,03:25,,
CAJT_NCA1058_SR2_SR3,87.72,8.73,03:30,,
CAJT_NCA1058_SR2_SR3,85.47,6.87,03:35,,
CAJT_NCA1058_SR2_SR3,85.00,6.89,03:40,,
CAJT_NCA1058_SR2_SR3,84.39,5.24,03:45,,
CAJT_NCA1058_SR2_SR3,84.22,5.20,03:50,,
CAJT_NCA1058_SR2_SR3,83.72,3.63,03:55,,
CAJT_NCA1058_SR2_SR3,81.28,5.57,04:00,,
CAJT_NCA1058_SR2_SR3,81.50,2.87,04:05,,
CAJT_NCA1058_SR2_SR3,82.11,2.47,04:10,,
CAJT_NCA1058_SR2_SR3,83.06,4.74,04:15,,
CAJT_NCA1058_SR2_SR3,82.06,3.49,04:20,,
CAJT_NCA1058_SR2_SR3,82.89,3.72,04:25,,
CAJT_NCA1058_SR2_SR3,82.94,2.31,04:30,,
CAJT_NCA1058_SR2_SR3,83.89,3.77,04:35,,
CAJT_NCA1058_SR2_SR3,82.44,3.11,04:40,,
CAJT_NCA1058_SR2_SR3,82.83,2.73,04:45,,
CAJT_NCA1058_SR2_SR3,84.00,3.53,04:50,,
CAJT_NCA1058_SR2_SR3,82.67,2.06,04:55,,
CAJT_NCA1058_SR2_SR3,82.61,2.00,05:00,,
CAJT_NCA1058_SR2_SR3,82.50,1.34,05:05,,
CAJT_NCA1058_SR2_SR3,83.72,4.91,05:10,,
CAJT_NCA1058_SR2_SR3,82.81,2.52,05:15,,
CAJT_NCA1058_SR2_SR3,81.61,2.99,05:20,,
CAJT_NCA1058_SR2_SR3,81.94,1.76,05:25,,
CAJT_NCA1058_SR2_SR3,82.11,0.47,05:30,,
CAJT_NCA1058_SR2_SR3,82.00,1.04,05:35,,
CAJT_NCA1058_SR2_SR3,83.72,4.61,05:40,,
CAJT_NCA1058_SR2_SR3,82.94,2.29,05:45,,
CAJT_NCA1058_SR2_SR3,82.78,2.84,05:50,,
CAJT_NCA1058_SR2_SR3,82.36,1.51,05:55,,
CAJT_NCA1058_SR2_SR3,86.78,9.78,06:00,,
CAJT_NCA1058_SR2_SR3,85.00,6.86,06:05,,
CAJT_NCA1058_SR2_SR3,84.72,5.24,06:10,,
CAJT_NCA1058_SR2_SR3,82.24,1.23,06:15,,
CAJT_NCA1058_SR2_SR3,89.71,13.85,06:20,,
CAJT_NCA1058_SR2_SR3,85.71,6.74,06:25,,
CAJT_NCA1058_SR2_SR3,82.81,3.25,06:30,,
CAJT_NCA1058_SR2_SR3,93.79,55.76,06:35,,
CAJT_NCA1058_SR2_SR3,87.59,7.17,06:40,,
CAJT_NCA1058_SR2_SR3,89.00,9.06,06:45,,
CAJT_NCA1058_SR2_SR3,87.88,6.66,06:50,,
CAJT_NCA1058_SR2_SR3,85.79,6.37,06:55,,
CAJT_NCA1058_SR2_SR3,88.71,10.25,07:00,,
CAJT_NCA1058_SR2_SR3,91.88,10.82,07:05,,
CAJT_NCA1058_SR2_SR3,91.41,9.04,07:10,,
CAJT_NCA1058_SR2_SR3,89.85,10.52,07:15,,
CAJT_NCA1058_SR2_SR3,93.94,9.58,07:20,,
CAJT_NCA1058_SR2_SR3,94.00,9.75,07:25,,
CAJT_NCA1058_SR2_SR3,92.06,8.34,07:30,,
CAJT_NCA1058_SR2_SR3,91.53,10.32,07:35,,
CAJT_NCA1058_SR2_SR3,91.65,13.16,07:40,,
CAJT_NCA1058_SR2_SR3,91.71,13.11,07:45,,
CAJT_NCA1058_SR2_SR3,93.18,12.66,07:50,,
CAJT_NCA1058_SR2_SR3,95.24,14.11,07:55,,
CAJT_NCA1058_SR2_SR3,103.94,15.29,08:00,,
CAJT_NCA1058_SR2_SR3,96.59,8.83,08:05,,
CAJT_NCA1058_SR2_SR3,94.82,10.08,08:10,,
CAJT_NCA1058_SR2_SR3,98.74,14.63,08:15,,
CAJT_NCA1058_SR2_SR3,103.88,11.10,08:20,,
CAJT_NCA1058_SR2_SR3,101.24,12.63,08:25,,
CAJT_NCA1058_SR2_SR3,109.12,13.22,08:30,,
CAJT_NCA1058_SR2_SR3,105.71,11.45,08:35,,
CAJT_NCA1058_SR2_SR3,101.06,14.86,08:40,,
CAJT_NCA1058_SR2_SR3,107.59,14.34,08:45,,
CAJT_NCA1058_SR2_SR3,110.18,14.86,08:50,,
CAJT_NCA1058_SR2_SR3,105.12,18.96,08:55,,
CAJT_NCA1058_SR2_SR3,111.53,17.29,09:00,,
CAJT_NCA1058_SR2_SR3,107.59,15.56,09:05,,
CAJT_NCA1058_SR2_SR3,104.76,16.67,09:10,,
CAJT_NCA1058_SR2_SR3,107.62,17.22,09:15,,
CAJT_NCA1058_SR2_SR3,111.53,15.45,09:20,,
CAJT_NCA1058_SR2_SR3,108.35,14.76,09:25,,
CAJT_NCA1058_SR2_SR3,113.76,14.49,09:30,,
CAJT_NCA1058_SR2_SR3,116.09,14.63,09:35,,
CAJT_NCA1058_SR2_SR3,118.12,15.41,09:40,,
CAJT_NCA1058_SR2_SR3,118.67,15.85,09:45,,
CAJT_NCA1058_SR2_SR3,118.83,12.04,09:50,,
CAJT_NCA1058_SR2_SR3,120.92,11.63,09:55,,
CAJT_NCA1058_SR2_SR3,122.00,11.15,10:00,,
CAJT_NCA1058_SR2_SR3,120.06,10.33,10:05,,
CAJT_NCA1058_SR2_SR3,125.17,11.75,10:10,,
CAJT_NCA1058_SR2_SR3,125.03,11.31,10:15,,
CAJT_NCA1058_SR2_SR3,125.44,14.13,10:20,,
CAJT_NCA1058_SR2_SR3,130.61,13.68,10:25,,
CAJT_NCA1058_SR2_SR3,127.44,12.28,10:30,,
CAJT_NCA1058_SR2_SR3,128.36,12.92,10:35,,
CAJT_NCA1058_SR2_SR3,130.44,17.94,10:40,,
CAJT_NCA1058_SR2_SR3,131.56,14.03,10:45,,
CAJT_NCA1058_SR2_SR3,133.56,7.69,10:50,,
CAJT_NCA1058_SR2_SR3,134.22,11.29,10:55,,
